,Gender,Age,Figure,Job,Heavy:Light,Passive:Active,Cold:Warm,Dirty:Clean,Traditional:Modern,Plain: Gaudy,Tense:Relaxed,FatL:SlimL,Masculine:Feminine,HMatch:EMatch,Dislike:Like,Group
1126,女,18~25,均匀的,学生,1,-2,1,1,-1,-1,1,-1,2,-1,1,33
1127,女,26~30,均匀的,設計,-1,-3,-1,-1,1,-1,-1,-1,-2,-2,-1,33
1128,女,26~30,偏胖的,服装,-1,-3,1,-1,-1,-2,-1,-2,1,-2,-3,33
1129,女,26~30,均匀的,教师,-1,-2,1,-1,1,1,-1,-1,1,-2,-1,33
1130,女,26~30,均匀的,医师,-1,-2,1,-1,1,-1,-1,1,1,-1,1,33
1131,女,26~30,偏胖的,医学,1,-2,-1,-1,-1,1,1,-1,-1,-1,1,33
1132,女,26~30,均匀的,服装,-3,-2,-1,-2,-2,-2,-2,-2,-2,-2,-3,33
1133,女,26~30,均匀的,服装设计,-3,-3,-3,-1,-3,-3,-1,-1,-3,-3,-3,33
1134,女,26~30,均匀的,纺织研究助理,1,-1,2,2,1,1,-1,-1,-1,-2,-1,33
1135,女,31~40,偏瘦的,(空),-3,1,-3,1,-3,-3,-3,2,-3,3,-3,33
1136,女,31~40,均匀的,(空),-2,-3,-1,-3,-3,-3,1,3,-1,3,1,33
1137,女,31~40,均匀的,教师,1,-2,-1,-1,-2,1,-1,-1,1,-1,-1,33
1138,女,31~40,偏胖的,教育,-2,-3,2,-1,1,-2,2,-2,1,-3,-2,33
1139,男,18~25,均匀的,master of school of architecture,-1,-2,-1,-2,-2,-3,-1,-1,-3,1,-1,33
1140,男,18~25,偏瘦的,广告,1,1,-1,-2,1,-2,-1,2,1,-1,1,33
1141,男,18~25,均匀的,学生,1,-3,1,1,1,1,1,1,1,1,1,33
1142,男,18~25,均匀的,学生,-1,-3,1,1,-1,-1,-1,-1,1,-1,-1,33
1143,男,18~25,均匀的,学生,1,-3,2,1,-1,-1,-1,-2,1,-1,-1,33
1144,男,18~25,均匀的,学生,-2,-2,1,-1,-2,-2,-1,-2,-1,-2,-2,33
1145,男,18岁以下,偏瘦的,本科在校学生,-1,-2,-1,-2,-1,-1,-2,1,2,-2,-2,33
1146,男,26~30,偏胖的,学生,-3,1,1,-3,-2,-2,2,1,-3,-1,-2,33
1147,男,26~30,均匀的,颜色科学,-3,-1,-1,-3,-3,-3,-1,1,-1,-3,1,33
1148,男,26~30,偏胖的,(空),1,-1,3,1,1,2,1,1,1,-1,-1,33
1149,男,26~30,偏瘦的,design master,1,-2,2,-3,1,-2,2,1,3,-2,-3,33
1150,男,31~40,偏胖的,工业设计,-3,-1,-2,-2,-2,-3,-2,2,-1,2,2,33
1151,男,31~40,偏胖的,教師,-2,-2,-2,-2,-2,1,-1,-1,-1,-2,-2,33
1152,男,31~40,偏胖的,(空),1,-3,1,-2,-1,-2,1,-1,-1,2,-2,33
1153,男,31~40,偏胖的,design phd,1,-3,1,-2,-1,-1,1,1,-1,1,-1,33
1154,男,31~40,偏胖的,(空),-1,-3,2,3,2,-2,-1,-1,1,2,2,33
1155,男,41~50,均匀的,教师,-2,-1,-2,-1,-2,-2,-3,-1,-3,-3,-1,33
1156,女,18~25,偏胖的,行銷企劃,-3,-3,-2,-2,-3,-2,-1,1,1,-3,-1,34
1157,女,18~25,偏胖的,設計師,-1,-2,-2,1,-1,-1,1,1,-1,1,2,34
1158,女,18~25,偏瘦的,学生,1,-3,-1,1,2,2,2,-1,-3,-1,2,34
1159,女,18~25,均匀的,财务会计,-1,-3,-1,3,2,1,1,-1,1,-1,1,34
1160,女,18~25,均匀的,学生,1,-3,-2,-1,-2,1,-1,-1,-2,1,-1,34
1161,女,26~30,均匀的,設計,-1,-3,-1,1,-3,-3,-1,3,-1,3,3,34
1162,女,26~30,偏胖的,服装,-2,-3,-1,2,2,1,1,-2,-1,-3,-2,34
1163,女,26~30,均匀的,教师,-3,-3,-1,-3,2,2,-2,1,-1,-3,-3,34
1164,女,26~30,均匀的,医师,-2,-3,-2,-1,-2,-2,-2,1,-2,-3,-2,34
1165,女,26~30,偏胖的,医学,-2,-2,-2,-2,-1,-2,-1,-2,-1,-1,-3,34
1166,女,26~30,均匀的,服装,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,-1,34
1167,女,26~30,均匀的,服装设计,2,-3,-1,1,1,1,1,2,1,2,-3,34
1168,女,26~30,均匀的,纺织研究助理,-1,-3,2,2,2,1,1,1,-1,1,1,34
1169,女,31~40,偏瘦的,(空),-3,1,-3,1,-3,-3,-3,3,-3,3,-3,34
1170,女,31~40,均匀的,(空),-1,-3,-2,-3,1,-1,-1,-2,-2,-2,-2,34
1171,女,31~40,均匀的,教师,1,-3,-1,-1,-2,-2,-1,1,-2,-1,2,34
1172,女,31~40,偏胖的,教育,-1,-2,-1,1,1,-1,-1,2,-1,2,1,34
1173,男,18~25,均匀的,master of school of architecture,-1,-3,-1,1,3,-1,-1,2,-2,2,2,34
1174,男,18~25,偏瘦的,广告,-1,1,2,3,-3,1,2,3,-1,3,3,34
1175,男,18~25,均匀的,学生,1,-2,1,1,1,1,1,1,1,1,1,34
1176,男,18~25,均匀的,学生,-1,-2,-1,1,1,2,-1,1,-1,1,-1,34
1177,男,18~25,均匀的,学生,1,-3,1,-1,1,1,-1,-2,2,-1,-2,34
1178,男,18~25,均匀的,学生,-3,-2,-3,-3,-2,-2,-3,-3,-2,-3,-3,34
1179,男,18岁以下,偏瘦的,本科在校学生,-2,1,-1,1,2,3,-1,2,2,-2,-2,34
1180,男,26~30,偏胖的,学生,-2,-2,2,1,-1,-2,2,-1,-1,2,-1,34
1181,男,26~30,均匀的,颜色科学,-1,-1,-1,-2,1,-1,1,1,-1,-1,-1,34
1182,男,26~30,偏胖的,(空),-1,-2,-1,1,1,1,1,1,1,-1,-1,34
1183,男,26~30,偏瘦的,design master,-2,-2,2,-3,-1,-1,-1,2,2,-1,-1,34
1184,男,31~40,偏胖的,工业设计,-2,-2,-2,1,-2,-2,-1,2,-3,3,3,34
1185,男,31~40,偏胖的,教師,-2,-2,-2,-2,-2,-2,-3,-2,-2,-1,-2,34
1186,男,31~40,偏胖的,(空),-2,-3,-2,-2,-1,-2,2,-1,-2,2,2,34
1187,男,31~40,偏胖的,design phd,-1,-2,-1,1,-1,-1,-1,1,1,-1,-1,34
1188,男,31~40,偏胖的,(空),-3,-3,-2,2,-2,-1,-2,2,-3,1,3,34
1189,男,41~50,均匀的,教师,-1,-2,-2,1,-3,-3,-2,-1,-2,2,1,34
1190,女,18~25,偏胖的,行銷企劃,-3,-3,-3,-3,-2,-3,1,2,1,-2,-2,35
1191,女,18~25,偏胖的,設計師,-2,-3,-2,-1,-2,-2,-2,-1,-3,-1,-1,35
1192,女,18~25,偏瘦的,学生,1,-3,-2,1,1,-1,1,2,-3,2,3,35
1193,女,18~25,均匀的,财务会计,-2,-3,-2,3,2,1,1,1,1,-2,-1,35
1194,女,18~25,均匀的,学生,1,-3,-2,-1,1,-2,-2,1,1,1,1,35
1195,女,26~30,均匀的,設計,-3,-3,-3,1,-3,-3,-3,3,-1,2,1,35
1196,女,26~30,偏胖的,服装,-2,-3,-1,1,1,-1,-2,1,-1,-2,1,35
1197,女,26~30,均匀的,教师,-2,-2,-1,-2,-1,-1,-2,1,-3,1,-1,35
1198,女,26~30,均匀的,医师,-1,-3,-1,1,1,-1,1,2,-1,2,1,35
1199,女,26~30,偏胖的,医学,-1,-2,1,-1,-1,-1,-1,1,-1,-1,-1,35
1200,女,26~30,均匀的,服装,-3,-3,-1,-3,-3,-3,-3,1,-3,-3,-3,35
1201,女,26~30,均匀的,服装设计,-2,-3,-1,2,2,-2,1,2,-3,1,2,35
1202,女,26~30,均匀的,纺织研究助理,-2,-3,-1,1,1,-1,-2,2,1,2,-1,35
1203,女,31~40,偏瘦的,(空),-3,-1,-3,2,-3,-3,-3,3,-3,3,-3,35
1204,女,31~40,均匀的,(空),-2,-3,-2,-3,-2,-2,1,3,-1,3,3,35
1205,女,31~40,均匀的,教师,-1,-3,1,2,-1,1,-1,1,-2,-1,1,35
1206,女,31~40,偏胖的,教育,-3,-2,-1,-2,-3,-3,-2,2,-2,1,-2,35
1207,男,18~25,均匀的,master of school of architecture,-1,-3,-1,3,3,-3,-1,3,-1,3,3,35
1208,男,18~25,偏瘦的,广告,-1,1,1,3,1,-2,2,1,-3,3,2,35
1209,男,18~25,均匀的,学生,1,-1,1,1,1,1,1,1,1,1,1,35
1210,男,18~25,均匀的,学生,-1,-2,-1,-1,1,1,-1,1,-1,1,1,35
1211,男,18~25,均匀的,学生,1,-3,-1,2,1,1,2,1,-1,2,2,35
1212,男,18~25,均匀的,学生,-3,1,-3,-2,1,-1,-2,-2,-1,-2,-2,35
1213,男,18岁以下,偏瘦的,本科在校学生,1,-1,1,1,1,-1,1,2,-2,-2,1,35
1214,男,26~30,偏胖的,学生,-3,-1,1,1,-2,-2,2,2,-2,1,2,35
1215,男,26~30,均匀的,颜色科学,-1,-1,-1,-2,-3,-3,-1,2,-2,2,2,35
1216,男,26~30,偏胖的,(空),-1,-3,-1,1,-1,-1,-1,1,-1,1,-1,35
1217,男,26~30,偏瘦的,design master,-3,-2,1,-1,-3,-2,-3,2,-1,-1,1,35
1218,男,31~40,偏胖的,工业设计,-3,-3,-2,2,-3,-3,-2,3,-3,3,3,35
1219,男,31~40,偏胖的,教師,1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,35
1220,男,31~40,偏胖的,(空),-2,-3,-1,-2,-1,-2,2,-1,-1,2,-2,35
1221,男,31~40,偏胖的,design phd,-1,-3,-1,2,1,1,-1,1,-1,1,1,35
1222,男,31~40,偏胖的,(空),-2,-3,-3,2,1,-2,-2,-1,-2,-1,-2,35
1223,男,41~50,均匀的,教师,-3,-3,-1,1,-2,-2,-2,-1,-2,1,1,35
1224,女,18~25,偏胖的,行銷企劃,-3,-3,-2,-2,-2,-3,2,2,1,1,2,36
1225,女,18~25,偏胖的,設計師,-3,-2,-2,-3,-2,-3,-2,-2,-3,-3,-3,36
1226,女,18~25,偏瘦的,学生,-1,-3,-2,1,2,1,2,1,-2,1,2,36
1227,女,18~25,均匀的,财务会计,1,-3,1,3,2,1,1,1,1,-1,-1,36
1228,女,18~25,均匀的,学生,-2,-3,1,-1,-1,-1,-1,-2,1,-1,-2,36
1229,女,26~30,均匀的,設計,-2,-3,-2,-1,-2,-2,-3,1,-3,1,-3,36
1230,女,26~30,偏胖的,服装,-2,-3,-1,1,-1,-2,-2,-1,-2,-2,-2,36
1231,女,26~30,均匀的,教师,-2,-3,-1,-2,1,1,-2,1,-2,-2,-2,36
1232,女,26~30,均匀的,医师,-2,-3,-2,-2,-2,-2,-2,1,-2,-2,-2,36
1233,女,26~30,偏胖的,医学,2,-2,1,2,2,2,2,1,2,3,2,36
1234,女,26~30,均匀的,服装,-3,-3,-1,-3,-3,-3,-3,1,-3,-3,-3,36
1235,女,26~30,均匀的,服装设计,1,-3,1,-1,1,1,-1,-1,-2,-3,-3,36
1236,女,26~30,均匀的,纺织研究助理,-1,-2,1,-1,1,-1,-1,2,-1,1,-2,36
1237,女,31~40,偏瘦的,(空),-3,-2,-3,-3,-3,-3,-3,3,-3,3,-3,36
1238,女,31~40,均匀的,(空),-2,-3,2,-3,-3,-3,-1,3,1,3,3,36
1239,女,31~40,均匀的,教师,1,-3,1,2,-2,1,-1,1,-1,-2,-2,36
1240,女,31~40,偏胖的,教育,1,-2,-1,-2,-2,-2,-1,1,-2,-2,-3,36
1241,男,18~25,均匀的,master of school of architecture,-1,-2,-1,-2,3,-3,1,2,-1,3,2,36
1242,男,18~25,偏瘦的,广告,-1,1,1,3,-1,-2,-2,1,-3,3,2,36
1243,男,18~25,均匀的,学生,1,-1,1,1,1,1,1,1,1,1,1,36
1244,男,18~25,均匀的,学生,-1,-2,1,-1,1,-1,1,1,-1,1,1,36
1245,男,18~25,均匀的,学生,-2,-2,-2,-1,-2,-2,-2,3,2,3,3,36
1246,男,18~25,均匀的,学生,-3,-3,-2,-1,-3,-3,-1,-2,-2,-3,-2,36
1247,男,18岁以下,偏瘦的,本科在校学生,-2,-3,-1,-2,-1,-1,-2,1,-2,1,1,36
1248,男,26~30,偏胖的,学生,3,-1,3,1,3,3,3,1,-1,3,3,36
1249,男,26~30,均匀的,颜色科学,-1,-1,-1,-2,-2,-1,1,1,-1,1,-1,36
1250,男,26~30,偏胖的,(空),-1,-1,-1,1,1,-1,-1,1,-1,-3,-3,36
1251,男,26~30,偏瘦的,design master,-2,-1,-1,1,1,-2,-1,1,-1,2,1,36
1252,男,31~40,偏胖的,工业设计,-3,-3,-2,1,-3,-3,-1,3,-3,3,3,36
1253,男,31~40,偏胖的,教師,-2,-2,-1,-2,-2,-2,-1,-2,-1,-1,-2,36
1254,男,31~40,偏胖的,(空),-2,-3,-2,-2,-2,-2,-2,-1,-2,2,-2,36
1255,男,31~40,偏胖的,design phd,-1,-2,-1,-1,-1,-1,-1,1,-2,1,-2,36
1256,男,31~40,偏胖的,(空),-2,2,2,-2,-3,2,1,-1,-3,-3,-3,36
1257,男,41~50,均匀的,教师,-2,-2,-2,-1,-3,-3,-2,-1,-2,-2,-1,36
1258,女,18~25,偏胖的,行銷企劃,2,-2,1,1,1,-3,3,-1,1,2,2,37
1259,女,18~25,偏胖的,設計師,-3,-3,-3,-3,-2,-2,-2,-1,-3,-2,-3,37
1260,女,18~25,偏瘦的,学生,1,-2,-1,-1,1,1,-1,1,-2,-1,1,37
1261,女,18~25,均匀的,财务会计,1,-3,1,3,2,1,2,1,1,-2,1,37
1262,女,18~25,均匀的,学生,-2,-3,1,-1,-2,-2,1,-2,1,-1,1,37
1263,女,26~30,均匀的,設計,-1,-3,-1,-1,-1,-1,-1,-1,-1,-2,-2,37
1264,女,26~30,偏胖的,服装,2,-2,1,3,2,1,2,3,2,3,2,37
1265,女,26~30,均匀的,教师,-2,-1,1,-1,2,1,-2,1,-2,-2,-3,37
1266,女,26~30,均匀的,医师,-3,-2,-2,-3,-2,-2,-2,1,-2,-1,-2,37
1267,女,26~30,偏胖的,医学,1,-1,2,-1,1,1,1,1,-1,1,1,37
1268,女,26~30,均匀的,服装,-1,-2,1,-3,-2,-3,1,-1,-3,-2,-1,37
1269,女,26~30,均匀的,服装设计,2,-3,-1,-2,-1,-2,2,-3,-1,-3,-3,37
1270,女,26~30,均匀的,纺织研究助理,-2,-1,-2,-3,-2,-2,-2,-2,-3,-2,-3,37
1271,女,31~40,偏瘦的,(空),-2,-1,-2,-2,-2,-3,-1,1,-2,2,-3,37
1272,女,31~40,均匀的,(空),3,-3,-2,-2,-1,-2,1,2,1,3,3,37
1273,女,31~40,均匀的,教师,-2,-2,1,1,-1,-2,1,1,-1,-1,-2,37
1274,女,31~40,偏胖的,教育,2,-3,1,-2,1,-3,1,1,1,-3,-2,37
1275,男,18~25,均匀的,master of school of architecture,-1,-2,-1,1,3,-3,1,3,-1,3,2,37
1276,男,18~25,偏瘦的,广告,-2,1,-1,3,-2,-2,-3,3,-1,3,1,37
1277,男,18~25,均匀的,学生,1,-1,1,1,1,1,1,1,1,1,1,37
1278,男,18~25,均匀的,学生,-1,-3,1,-1,1,1,1,1,-1,1,1,37
1279,男,18~25,均匀的,学生,-1,-1,-1,-2,-1,-2,1,2,1,2,2,37
1280,男,18~25,均匀的,学生,-2,-3,-1,-2,-1,-2,-2,-1,-1,-2,-1,37
1281,男,18岁以下,偏瘦的,本科在校学生,-1,-2,-1,-1,-1,-1,-1,1,-2,1,1,37
1282,男,26~30,偏胖的,学生,1,-1,2,3,3,3,2,-1,2,2,2,37
1283,男,26~30,均匀的,颜色科学,1,-1,-1,-2,-3,-3,-1,1,-1,1,-1,37
1284,男,26~30,偏胖的,(空),-1,-2,-1,1,1,-1,-1,1,-1,-2,-3,37
1285,男,26~30,偏瘦的,design master,2,-1,1,1,-1,-2,3,-1,-1,3,2,37
1286,男,31~40,偏胖的,工业设计,1,2,1,-1,-1,-2,1,-1,-2,3,3,37
1287,男,31~40,偏胖的,教師,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,37
1288,男,31~40,偏胖的,(空),1,-3,1,-1,-2,-2,3,2,-1,2,2,37
1289,男,31~40,偏胖的,design phd,-1,-3,-1,-1,-1,-1,-1,-1,-1,1,-1,37
1290,男,31~40,偏胖的,(空),1,-3,2,-1,2,2,2,2,-1,2,-1,37
1291,男,41~50,均匀的,教师,-2,-1,-1,-2,-2,-3,-1,1,-2,2,-2,37
1292,女,18~25,偏胖的,行銷企劃,-3,-3,-3,-3,-2,-3,-3,2,1,2,3,38
1293,女,18~25,偏胖的,設計師,-2,-2,-2,2,-1,-1,-2,2,-1,2,2,38
1294,女,18~25,偏瘦的,学生,2,-3,1,1,2,-1,2,1,3,1,2,38
1295,女,18~25,均匀的,财务会计,1,-3,3,3,2,1,3,2,3,1,3,38
1296,女,18~25,均匀的,学生,-2,-3,1,-1,1,1,-2,-2,-1,1,-1,38
1297,女,26~30,均匀的,設計,-3,-3,-3,2,3,-3,-3,3,-1,3,3,38
1298,女,26~30,偏胖的,服装,-2,-3,-1,1,1,1,1,2,-2,2,-2,38
1299,女,26~30,均匀的,教师,-1,-2,1,3,1,1,1,-1,2,1,2,38
1300,女,26~30,均匀的,医师,-1,-3,-1,-1,-1,-1,-1,1,-1,-2,-1,38
1301,女,26~30,偏胖的,医学,1,-1,2,-1,1,1,1,-1,2,1,1,38
1302,女,26~30,均匀的,服装,-2,-3,2,-2,-2,-2,-2,1,-3,-2,-2,38
1303,女,26~30,均匀的,服装设计,-3,-3,-2,3,-3,-2,-2,3,3,-1,-3,38
1304,女,26~30,均匀的,纺织研究助理,-1,-3,-1,3,2,1,-1,1,-1,2,1,38
1305,女,31~40,偏瘦的,(空),-3,-2,-3,2,-3,-3,-3,3,-3,3,-3,38
1306,女,31~40,均匀的,(空),-3,-3,-2,-2,1,-2,-1,3,-1,3,3,38
1307,女,31~40,均匀的,教师,-1,-3,1,2,-1,1,-1,1,-1,-1,1,38
1308,女,31~40,偏胖的,教育,-3,3,-2,-3,-2,-3,-2,2,-3,1,-3,38
1309,男,18~25,均匀的,master of school of architecture,-2,-3,-2,1,3,-2,-2,3,-2,3,1,38
1310,男,18~25,偏瘦的,广告,-2,1,-3,3,-2,-2,-1,3,-1,3,2,38
1311,男,18~25,均匀的,学生,1,1,1,1,1,1,1,1,1,1,1,38
1312,男,18~25,均匀的,学生,-1,-2,1,1,1,1,1,-1,-1,1,1,38
1313,男,18~25,均匀的,学生,-1,-2,1,-2,2,-1,1,2,2,2,3,38
1314,男,18~25,均匀的,学生,-2,-3,-2,-1,1,1,1,-2,-2,-2,-2,38
1315,男,18岁以下,偏瘦的,本科在校学生,1,-3,1,-1,-1,-1,1,1,2,-2,2,38
1316,男,26~30,偏胖的,学生,-2,2,1,1,2,-2,1,2,-1,2,-1,38
1317,男,26~30,均匀的,颜色科学,-1,-1,-1,-3,-3,-3,-1,3,-3,3,2,38
1318,男,26~30,偏胖的,(空),1,-3,1,1,1,1,1,1,1,-2,-1,38
1319,男,26~30,偏瘦的,design master,-2,-2,2,-1,-2,-2,2,1,-2,2,2,38
1320,男,31~40,偏胖的,工业设计,-3,-3,-3,3,-3,-3,-2,3,-3,3,3,38
1321,男,31~40,偏胖的,教師,-1,-2,-2,-1,-2,-2,1,-1,-1,-2,-2,38
1322,男,31~40,偏胖的,(空),-3,-3,-3,-2,-2,-2,3,-1,1,3,3,38
1323,男,31~40,偏胖的,design phd,-1,-2,-1,1,1,-1,-1,-1,-1,1,-1,38
1324,男,31~40,偏胖的,(空),-2,-3,-3,2,1,-2,2,2,-2,2,1,38
1325,男,41~50,均匀的,教师,-1,-3,-1,1,-1,-1,1,-1,-3,2,3,38
1326,女,18~25,偏胖的,行銷企劃,3,-3,-2,3,2,-3,3,-2,1,3,3,39
1327,女,18~25,偏胖的,設計師,2,-1,-1,3,3,-3,3,2,2,3,3,39
1328,女,18~25,偏瘦的,学生,1,-3,2,1,-1,2,1,-1,2,-2,-2,39
1329,女,18~25,均匀的,财务会计,1,-3,2,3,2,2,1,2,3,2,1,39
1330,女,18~25,均匀的,学生,-1,-3,-1,-1,-1,-1,-1,2,2,-1,-1,39
1331,女,26~30,均匀的,設計,3,-3,-1,3,-3,-3,3,-1,1,3,3,39
1332,女,26~30,偏胖的,服装,1,-1,1,3,3,1,1,1,1,1,1,39
1333,女,26~30,均匀的,教师,-1,1,2,1,1,1,1,-1,1,-1,-1,39
1334,女,26~30,均匀的,医师,1,-1,2,1,2,2,1,-1,2,-2,1,39
1335,女,26~30,偏胖的,医学,1,1,-1,-1,1,1,1,1,2,-1,1,39
1336,女,26~30,均匀的,服装,3,-2,-1,3,-2,-2,3,-2,1,-1,-1,39
1337,女,26~30,均匀的,服装设计,-1,-3,1,3,-2,-1,3,1,3,2,-3,39
1338,女,26~30,均匀的,纺织研究助理,2,-2,-1,2,-1,-2,1,-2,-1,3,1,39
1339,女,31~40,偏瘦的,(空),1,-2,-1,3,-2,-3,1,1,-1,3,-1,39
1340,女,31~40,均匀的,(空),3,-3,-3,2,-1,1,3,2,1,3,3,39
1341,女,31~40,均匀的,教师,-1,-2,1,2,-1,-1,1,1,-2,-1,-1,39
1342,女,31~40,偏胖的,教育,3,-2,-1,3,-1,-3,3,-1,1,2,3,39
1343,男,18~25,均匀的,master of school of architecture,2,-3,-1,3,-3,-3,-1,-2,-2,3,1,39
1344,男,18~25,偏瘦的,广告,-1,1,2,3,-3,-3,-1,3,-1,3,3,39
1345,男,18~25,均匀的,学生,1,-2,1,1,1,1,1,1,1,1,1,39
1346,男,18~25,均匀的,学生,-1,-3,1,1,1,2,1,1,1,1,1,39
1347,男,18~25,均匀的,学生,-1,1,2,1,-1,-1,-1,-2,-2,-1,-2,39
1348,男,18~25,均匀的,学生,1,1,2,1,2,1,-1,-2,1,-2,-3,39
1349,男,18岁以下,偏瘦的,本科在校学生,1,-3,1,1,-1,2,1,1,1,-1,-1,39
1350,男,26~30,偏胖的,学生,-1,3,-1,3,1,1,3,-1,-1,2,2,39
1351,男,26~30,均匀的,颜色科学,3,-1,2,3,3,3,3,3,-3,3,3,39
1352,男,26~30,偏胖的,(空),1,-1,3,2,2,2,1,1,-1,-1,-2,39
1353,男,26~30,偏瘦的,design master,3,-1,-3,3,-3,-3,-1,-1,-1,3,2,39
1354,男,31~40,偏胖的,工业设计,2,3,2,3,2,2,2,-1,-3,3,3,39
1355,男,31~40,偏胖的,教師,-2,-2,-1,-1,-2,-2,-2,-1,-1,-2,-2,39
1356,男,31~40,偏胖的,(空),3,-3,1,3,3,-3,3,3,3,3,3,39
1357,男,31~40,偏胖的,design phd,1,-1,-1,2,1,1,-1,-1,-1,1,1,39
1358,男,31~40,偏胖的,(空),2,1,1,2,2,-2,1,-2,1,3,2,39
1359,男,41~50,均匀的,教师,-1,-2,-2,1,-2,-2,-1,1,2,3,1,39
1360,女,18~25,偏胖的,行銷企劃,-2,-3,-2,-3,1,-2,1,3,1,3,3,40
1361,女,18~25,偏胖的,設計師,-3,-3,-3,3,2,-1,1,3,-1,3,3,40
1362,女,18~25,偏瘦的,学生,1,-3,-1,-1,-1,1,1,-1,2,-2,-2,40
1363,女,18~25,均匀的,财务会计,-2,-3,1,3,2,-1,1,2,3,2,3,40
1364,女,18~25,均匀的,学生,1,-2,1,1,1,-1,-1,-1,-1,-1,1,40
1365,女,26~30,均匀的,設計,-3,-3,-3,2,-3,-3,-2,3,-1,3,3,40
1366,女,26~30,偏胖的,服装,-3,-3,-3,-3,-3,2,-3,2,-3,2,-3,40
1367,女,26~30,均匀的,教师,-2,-2,1,-2,2,2,-1,-1,1,-2,2,40
1368,女,26~30,均匀的,医师,-2,-3,1,-1,-1,-1,-1,-1,1,-1,-1,40
1369,女,26~30,偏胖的,医学,1,-1,1,-1,-1,1,1,1,1,1,1,40
1370,女,26~30,均匀的,服装,-1,-3,3,-2,-2,-2,-3,2,-2,-1,-1,40
1371,女,26~30,均匀的,服装设计,-2,-3,-1,3,-2,-2,-2,2,-1,-1,-2,40
1372,女,26~30,均匀的,纺织研究助理,-3,-3,-2,1,-2,-2,-3,3,1,2,-2,40
1373,女,31~40,偏瘦的,(空),-3,-3,-3,2,1,-2,-3,3,-3,3,-3,40
1374,女,31~40,均匀的,(空),-3,-3,-2,-3,-2,-2,1,3,-1,3,3,40
1375,女,31~40,均匀的,教师,-1,-3,1,1,-1,-1,-1,-1,-1,1,-1,40
1376,女,31~40,偏胖的,教育,-3,3,-2,-2,-1,-3,-3,1,-2,-2,-3,40
1377,男,18~25,均匀的,master of school of architecture,-2,-3,-2,1,3,3,-2,3,-1,3,2,40
1378,男,18~25,偏瘦的,广告,-3,1,-2,3,-2,-3,-3,3,1,3,3,40
1379,男,18~25,均匀的,学生,-1,1,-1,2,1,1,1,1,1,1,1,40
1380,男,18~25,均匀的,学生,-1,-3,2,1,2,1,1,-1,1,-1,-1,40
1381,男,18~25,均匀的,学生,-2,-3,1,-1,-2,-2,-2,-1,-1,-1,-2,40
1382,男,18~25,均匀的,学生,-2,2,1,-2,1,-1,-1,-3,-2,-3,-3,40
1383,男,18岁以下,偏瘦的,本科在校学生,1,-3,1,-1,-1,-1,-1,1,-1,-2,-1,40
1384,男,26~30,偏胖的,学生,-3,3,2,1,-3,-3,2,2,-1,2,2,40
1385,男,26~30,均匀的,颜色科学,-2,-1,-2,-3,-3,-3,-3,2,-2,2,2,40
1386,男,26~30,偏胖的,(空),-1,-3,2,1,2,2,1,1,1,-2,-1,40
1387,男,26~30,偏瘦的,design master,-3,-2,2,1,-2,-3,-1,-1,-3,3,1,40
1388,男,31~40,偏胖的,工业设计,-3,-3,-3,3,-3,-3,-2,3,-3,3,3,40
1389,男,31~40,偏胖的,教師,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,40
1390,男,31~40,偏胖的,(空),-2,1,-3,-2,-2,-2,2,-1,-3,3,3,40
1391,男,31~40,偏胖的,design phd,-2,-3,-2,1,1,-1,-1,-2,-2,-1,-2,40
1392,男,31~40,偏胖的,(空),-3,-3,-1,2,-2,-3,-2,2,-3,2,3,40
1393,男,41~50,均匀的,教师,-2,-3,-2,-1,-3,-2,-2,-2,-2,-1,1,40
